timestep kinetic_energy potential_energy total_energy
14530 231.421317699918 -453.8711547190329 -222.4498370191149
14540 248.97919754624027 -470.5868151863772 -221.6076176401369
14550 253.73205343499646 -476.21964453590107 -222.4875911009046
14560 243.58523197312354 -466.3303788570238 -222.74514688390025
14570 243.03893052431505 -465.7694459080475 -222.73051538373244
14580 244.44027235630406 -467.3380402782501 -222.89776792194604
14590 260.3938604430312 -483.92901489857104 -223.53515445553984
14600 252.3775060785552 -475.45716138742085 -223.07965530886565
14610 239.8180358045196 -463.0611063982739 -223.2430705937543
14620 243.54804704850392 -467.4881356809162 -223.94008863241226
14630 260.1337467665254 -482.41957305055354 -222.28582628402813
14640 248.33217132510225 -470.1124129635572 -221.78024163845492
14650 245.01869385807797 -467.61547604958236 -222.5967821915044
14660 228.91868954998944 -451.1829854010238 -222.26429585103438
14670 261.93267462153966 -483.9662947921905 -222.03362017065086
14680 245.4405838283696 -467.8335707735745 -222.39298694520488
14690 236.97970229801015 -459.64712536065235 -222.6674230626422
14700 247.14956508954702 -470.29990902315717 -223.15034393361015
14710 249.67494444855498 -472.5226802209548 -222.8477357723998
14720 244.91425231723898 -467.7760930769445 -222.86184075970553
14730 242.28857399679228 -465.63530369572004 -223.34672969892776
14740 227.54276074946947 -451.2238963114978 -223.68113556202835
14750 258.71791853761187 -480.8880922362293 -222.17017369861742
14760 240.62055317895272 -463.8606880147801 -223.2401348358274
14770 207.74463702384503 -430.56068888809637 -222.81605186425134
14780 238.25267202707258 -461.2854101398323 -223.03273811275974
14790 271.468656112173 -494.2097907158652 -222.74113460369222
14800 253.37279148001366 -475.65124282184695 -222.2784513418333
14810 269.5938570802179 -491.43730390421797 -221.84344682400007
14820 253.73494664431547 -477.15306686716673 -223.41812022285126
14830 245.47566465917006 -469.2107130735384 -223.73504841436832
14840 263.1009822446114 -486.9218270995563 -223.82084485494494
14850 232.22701554915594 -455.67834041108773 -223.4513248619318
14860 255.4108318169655 -476.85868338479037 -221.44785156782487
14870 241.13560402904412 -463.37829766659485 -222.24269363755073
14880 256.76006631552264 -479.8010489094171 -223.04098259389446
14890 257.10172346632993 -479.5156461861362 -222.4139227198063
14900 246.25419146649523 -469.35568487735213 -223.1014934108569
14910 246.16353254659973 -468.78539502177233 -222.6218624751726
14920 247.62658516582525 -469.57550969799024 -221.948924532165
14930 243.85487206049095 -466.5875328770548 -222.73266081656385
14940 258.5116842490808 -481.26554660920993 -222.75386236012912
14950 250.64341409134204 -473.45552860325296 -222.81211451191092
14960 245.78456092611702 -468.08947022709503 -222.304909300978
14970 234.56100608250213 -457.85014735254236 -223.28914127004023
14980 226.95342710463902 -449.0284217323866 -222.0749946277476
14990 266.97012904639007 -489.91078904192494 -222.94065999553487
15000 236.7535532847913 -459.005300400794 -222.2517471160027
15010 254.5310271396644 -476.3447686820603 -221.81374154239592
15020 260.74720466849334 -482.2918644191349 -221.54465975064159
15030 258.1198506057198 -480.1340291813536 -222.01417857563376
15040 273.59653927947824 -495.8008882737099 -222.20434899423168
15050 268.42496030856404 -491.2304135683458 -222.80545325978176
15060 248.64956871214594 -471.64838664415026 -222.99881793200433
15070 245.93295099833745 -468.93474827623277 -223.00179727789532
15080 256.43100917128965 -479.0537404702468 -222.62273129895715
15090 246.32322909107825 -468.6403932486562 -222.31716415757796
15100 238.88948005062386 -462.01031547552526 -223.1208354249014
15110 226.21033653182937 -449.14371730883164 -222.93338077700227
15120 261.78698650701483 -485.0428937229735 -223.25590721595864
15130 253.5342162068351 -477.514557443838 -223.98034123700288
15140 254.47922051720684 -478.4200192589315 -223.94079874172468
15150 249.82221940649254 -474.64516730061297 -224.82294789412043
15160 258.3974799816967 -483.13234749428176 -224.73486751258508
15170 261.5668507785738 -485.006034889339 -223.4391841107652
15180 239.76090444073265 -462.90303629228384 -223.1421318515512
15190 256.486956957608 -479.902338385125 -223.415381427517
15200 237.439446614364 -460.6802548888075 -223.2408082744435
15210 233.59711384681867 -456.54661456595846 -222.9495007191398
15220 248.96798351022272 -470.7121502134277 -221.744166703205
15230 263.25924064381957 -485.12096980930863 -221.86172916548907
15240 246.53363609022236 -468.18398173722727 -221.6503456470049
15250 267.35576973992744 -489.5596731317726 -222.2039033918452
15260 267.23186665424873 -489.07247283119193 -221.8406061769432
15270 244.01523198838143 -467.16145502388275 -223.14622303550132
15280 232.74903120289278 -456.8929036531106 -224.1438724502178
15290 244.6064336007764 -469.0470865576101 -224.4406529568337
15300 237.95439336459697 -461.067080219552 -223.11268685495503
15310 239.857619869379 -461.5437109916729 -221.68609112229393
15320 243.2390533650367 -464.920844730121 -221.6817913650843
15330 242.41619422118478 -464.27050846394985 -221.85431424276507
15340 240.1792384519097 -462.995953376428 -222.81671492451832
15350 248.02592412136707 -470.91117804897647 -222.8852539276094
15360 250.46838531866737 -473.93887678059883 -223.47049146193146
15370 253.17866197050336 -476.71983023655014 -223.54116826604678
15380 253.74587343600803 -477.23364340510057 -223.48776996909254
15390 265.06679956396226 -488.82208952214984 -223.75528995818757
15400 257.02767254233356 -480.2511800607825 -223.2235075184489
15410 247.20764295979066 -469.0683637674538 -221.8607208076631
15420 271.0107517005055 -493.5573194701667 -222.54656776966118
15430 247.2259111042791 -470.15814316381625 -222.93223205953714
15440 265.618473009818 -489.1567627993349 -223.5382897895169
15450 223.4528547848288 -445.57446354049284 -222.12160875566406
15460 244.14097375634822 -467.0964782521922 -222.95550449584397
15470 246.35781116001752 -469.81406172300564 -223.45625056298812
15480 258.78378349125074 -481.7806215152175 -222.99683802396675
15490 257.8727772338925 -479.8942197855576 -222.02144255166507
15500 252.18577059890842 -474.9280047922367 -222.7422341933283
15510 227.3495845852859 -451.7098295547692 -224.36024496948332
15520 231.99751885776337 -455.6339416958736 -223.63642283811024
15530 254.58996716685937 -477.84277155957614 -223.25280439271677
15540 245.4783578706683 -468.57972317421604 -223.10136530354774
15550 265.8996649049861 -489.359375348975 -223.4597104439889
15560 245.4587506571725 -467.1370049012063 -221.6782542440338
15570 251.5011815493481 -474.244147453857 -222.7429659045089
15580 248.74574096108972 -472.02022316924825 -223.27448220815853
15590 252.20950819355352 -475.6341159888646 -223.4246077953111
15600 257.2355227593276 -480.9766449336468 -223.74112217431923
15610 239.10116818573206 -462.06918788122005 -222.96801969548798
15620 250.93287595344074 -474.3107903833527 -223.37791442991195
15630 249.64699369084263 -473.06107638109734 -223.4140826902547
15640 251.1615953751552 -475.08199539087764 -223.92040001572244
15650 237.38193262321994 -460.87724967521945 -223.4953170519995
15660 249.27168459471739 -472.84471432634143 -223.57302973162405
15670 240.10739123985823 -462.9874050620433 -222.88001382218508
15680 256.6837816245103 -480.4075445196076 -223.7237628950973
15690 246.35747536326912 -469.7454273584494 -223.38795199518026
15700 245.5323223728234 -468.7556538735728 -223.2233315007494
15710 238.7142198993062 -461.65240163162184 -222.93818173231566
15720 237.0729350839604 -460.5234070742393 -223.45047199027888
15730 252.6110378954958 -477.0103844400348 -224.399346544539
15740 225.32317111848312 -448.59517892729286 -223.27200780880975
15750 241.85261723535396 -464.9457581860165 -223.09314095066256
15760 255.09219979526975 -477.6823565725899 -222.59015677732017
15770 247.58136988644054 -469.32075851972945 -221.7393886332889
15780 261.12051739933827 -483.16759020370364 -222.04707280436537
15790 244.88743374326629 -468.12121233514796 -223.23377859188167
15800 241.29558298476337 -463.47486856956635 -222.17928558480298
15810 236.04214297452663 -458.90092361601916 -222.85878064149253
15820 228.39820231884363 -451.7106871049467 -223.31248478610308
15830 244.84954573954337 -467.5635116958125 -222.71396595626913
15840 250.34993111309538 -473.37710855875713 -223.02717744566175
15850 239.5828432997683 -462.85453603258884 -223.27169273282053
15860 245.38033481146599 -467.1473490450342 -221.76701423356823
15870 253.97973226988785 -476.11960197823953 -222.13986970835168
15880 241.04188181331793 -463.66340205558527 -222.62152024226734
15890 238.3476492431249 -461.2810834560827 -222.9334342129578
15900 266.6107086200607 -489.7411010880564 -223.1303924679957
15910 251.83268764803236 -475.91692697590656 -224.0842393278742
15920 233.5828177003394 -457.3548116006804 -223.77199390034102
15930 248.17566104626908 -472.17616226039087 -224.00050121412178
15940 253.3251223826306 -476.9152097438699 -223.5900873612393
15950 227.3246288372264 -450.45336577306045 -223.12873693583404
15960 257.76977558184655 -480.592965452775 -222.82318987092845
15970 256.1480813204249 -479.73872875814203 -223.5906474377171
15980 235.19209325831133 -458.85577822800275 -223.66368496969142
15990 254.1638632300032 -478.52026799170864 -224.35640476170545
16000 246.06493750969835 -468.9175278614561 -222.85259035175775
16010 233.6748931261966 -455.93016980969907 -222.25527668350247
16020 251.8202558832772 -473.4009885903435 -221.5807327070663
16030 266.57988108991555 -488.83673989158734 -222.2568588016718
16040 243.3325368926029 -464.89174879501724 -221.55921190241435
16050 248.05273916226278 -471.042269307251 -222.9895301449882
16060 222.1372535665009 -444.2181944381858 -222.08094087168487
16070 250.07271474811068 -472.8977922085757 -222.82507746046502
16080 236.97754968789363 -459.83831669023994 -222.8607670023463
16090 264.9832017361079 -488.0911246858887 -223.1079229497808
16100 246.9276704371905 -469.7106342990397 -222.78296386184923
16110 267.2705696068318 -491.1711900056884 -223.90062039885657
16120 240.4233175365744 -462.12308754750165 -221.69977001092727
16130 259.1134937776098 -480.35251953006957 -221.23902575245978
16140 250.48202472351286 -473.8624376384195 -223.38041291490666
16150 271.72792016016354 -493.91168204606146 -222.18376188589792
16160 266.26921157210984 -487.82554622061804 -221.5563346485082
16170 252.24656757182387 -474.9272167014617 -222.68064912963783
16180 253.30135022842657 -476.15037069860375 -222.84902047017718
16190 248.42145394685417 -471.2181946632867 -222.7967407164325
16200 266.92417137353726 -490.74490896539226 -223.820737591855
16210 254.04393557476988 -477.79109883628627 -223.7471632615164
16220 262.76702344025614 -486.4680929838878 -223.70106954363166
16230 249.90468588573341 -473.4017595792253 -223.4970736934919
16240 238.4434382224889 -462.2223545899296 -223.77891636744067
16250 265.1840213971435 -487.5103996501955 -222.32637825305198
16260 244.11036191941733 -466.7275435855998 -222.61718166618246
16270 250.49263628616416 -473.34995568994157 -222.8573194037774
16280 271.41799038768306 -493.4394495996937 -222.02145921201065
16290 263.25541354449894 -483.90740966142374 -220.6519961169248
16300 237.32058690733436 -459.52052252038175 -222.1999356130474
16310 269.5845738803731 -491.70515680788293 -222.12058292750982
16320 262.4979383682431 -484.9494917529358 -222.45155338469266
16330 270.34715542403524 -494.1822031241211 -223.83504770008585
16340 251.22139847024098 -475.31154559976346 -224.09014712952248
16350 245.6295947852515 -469.0960289830851 -223.4664341978336
16360 253.7247607789621 -478.82040789456477 -225.09564711560267
16370 237.4666896667139 -460.5474797173937 -223.08079005067978
16380 251.72949011333353 -475.03776907381626 -223.30827896048274
16390 252.07035249480313 -475.337654324141 -223.26730182933787
16400 226.0965674072247 -449.60415274466243 -223.50758533743772
16410 259.3195403920228 -482.5539967872103 -223.23445639518746
16420 248.34495123441064 -470.3805300087582 -222.03557877434758
16430 241.0812062585114 -463.850631361168 -222.76942510265658
16440 243.31191224648464 -466.509543847534 -223.19763160104938
16450 231.52285141368057 -454.57256240298005 -223.04971098929948
16460 245.85575389172163 -468.72632097653553 -222.8705670848139
16470 245.16873700692656 -468.0120654318909 -222.84332842496434
16480 244.55522637846005 -466.6467441886195 -222.09151781015944
16490 265.1685239254129 -487.3008864193939 -222.13236249398102
16500 243.53824279133767 -464.68629351379917 -221.1480507224615
16510 254.8841956274214 -477.4531418042477 -222.5689461768263
16520 263.8912467307186 -486.4117836566784 -222.5205369259598
16530 248.20815005446497 -470.81861743605543 -222.61046738159047
16540 244.1168301070275 -466.47446782914716 -222.35763772211965
16550 253.8435498365153 -476.21435158400783 -222.37080174749252
16560 239.50211577192727 -462.3046029759341 -222.8024872040068
16570 239.88167815555474 -462.8382433520622 -222.95656519650746
16580 229.4708203019569 -452.62686396197313 -223.15604366001622
16590 250.2516008407116 -474.09836679563494 -223.84676595492334
16600 245.74025653893622 -468.1180635044518 -222.3778069655156
16610 244.06238297734353 -466.79510598258037 -222.73272300523683
16620 254.15262411671821 -476.9084651683928 -222.7558410516746
16630 272.86363909887257 -496.22000409299994 -223.35636499412738
16640 259.7793560595815 -483.5609769910225 -223.781620931441
16650 261.9448768003163 -484.2558728260564 -222.3109960257401
16660 247.70363307509817 -469.8876930078012 -222.18405993270304
16670 263.91104326045934 -486.34712485993316 -222.43608159947382
16680 250.9413076562636 -474.0398276002437 -223.0985199439801
16690 255.1905257293671 -478.13791899268796 -222.94739326332086
16700 252.6650038710524 -475.48734662305463 -222.82234275200224
16710 268.4135346934739 -491.0100644736375 -222.59652978016362
16720 233.96627161517435 -456.24514575655076 -222.2788741413764
16730 265.8177017622362 -488.1045435979664 -222.28684183573023
16740 238.41297071989555 -461.1957990026287 -222.78282828273313
16750 245.3262367298929 -468.15858932321584 -222.83235259332292
16760 231.25640231206265 -454.4448630310418 -223.18846071897914
16770 249.49028338129062 -473.34407352469714 -223.8537901434065
16780 247.24564690970575 -469.8044072300378 -222.55876032033203
16790 253.94868414985473 -475.46544430575557 -221.51676015590084
16800 264.70486759286933 -486.7661150518117 -222.06124745894238
16810 270.356721173209 -492.5659454071854 -222.20922423397639
16820 255.42093690980272 -478.9658667722926 -223.54492986248988
16830 237.41922627585214 -461.4885018395741 -224.06927556372196
16840 263.9284013989253 -487.791284186434 -223.86288278750868
16850 247.32006488815568 -469.9298996142047 -222.60983472604903
16860 262.1491543194371 -485.86575162274363 -223.71659730330651
16870 226.42551343911757 -449.97762153724057 -223.552108098123
16880 249.06869487444325 -473.047615745474 -223.97892087103074
16890 248.1971182690629 -472.2878166799736 -224.0906984109107
16900 219.20527545330566 -442.7876613564977 -223.58238590319206
16910 251.52091404881884 -475.47094248113024 -223.9500284323114
16920 239.20826611888637 -463.7255166125311 -224.51725049364475
16930 230.612784131713 -454.528300738309 -223.915516606596
16940 254.8234373031658 -478.14395761893724 -223.32052031577143
16950 226.22058840555817 -448.9992726632249 -222.7786842576667
16960 255.97196212598325 -479.83594189453447 -223.86397976855122
16970 245.731859502226 -469.0048648796585 -223.2730053774325
16980 259.6845018199038 -481.63061901497724 -221.94611719507344
16990 250.73617816645455 -472.94481736829954 -222.208639201845
17000 253.65212096148804 -476.8625477920001 -223.21042683051206
17010 229.4839997797533 -453.1621845974916 -223.6781848177383
17020 253.69942790338985 -477.08473183907165 -223.3853039356818
17030 256.1551069042836 -478.96152929222586 -222.80642238794223
17040 243.2654972938562 -466.1340214367983 -222.8685241429421
17050 259.81268409867516 -481.91934218053734 -222.10665808186218
17060 245.74141035426396 -468.34526237821865 -222.6038520239547
17070 262.5466681786852 -485.19835611109033 -222.65168793240514
17080 244.64469086668714 -467.49470068786815 -222.850009821181
17090 240.8752669893334 -464.2909315572719 -223.4156645679385
17100 261.1584182996851 -484.20692603251223 -223.04850773282715
17110 264.261055826489 -487.29196422427486 -223.03090839778588
17120 229.7647604561622 -452.48344978379913 -222.71868932763692
17130 258.66906623986864 -480.4960148569087 -221.82694861704005
17140 260.17635941518756 -481.52347117031434 -221.34711175512678
17150 249.70145661910524 -472.2515142787476 -222.55005765964236
17160 249.39006015048017 -472.5750618382933 -223.18500168781316
17170 242.81552791672195 -465.743208241102 -222.92768032438008
17180 239.42072255718912 -462.94783176786973 -223.5271092106806
17190 249.94396458558873 -472.71522087842635 -222.77125629283762
17200 249.0365391773003 -473.2330821786591 -224.1965430013588
17210 260.1445941776617 -483.16966493550285 -223.02507075784115
17220 257.98260396089626 -481.60492500353365 -223.6223210426374
17230 227.24644987666073 -449.99819431856804 -222.7517444419073
17240 239.10992597676048 -461.48918431832277 -222.3792583415623
17250 255.8277550161878 -478.4985838196734 -222.6708288034856
17260 265.35905679389623 -488.00060813892657 -222.64155134503034
17270 231.67430497670347 -453.73250111610304 -222.05819613939957
17280 270.1203230895214 -492.88504957479387 -222.7647264852725
17290 243.59620935553139 -465.65339001882074 -222.05718066328936
17300 268.43937573936574 -490.1715428737595 -221.73216713439376
17310 231.88590992811237 -453.7478609248635 -221.86195099675115
17320 255.82750420238304 -477.5804249131429 -221.75292071075987
17330 236.17424817797522 -458.8513724232769 -222.6771242453017
17340 256.85254627216574 -479.02743262031015 -222.1748863481444
17350 235.05913035102137 -457.18037431843067 -222.1212439674093
17360 229.39198417167117 -452.33823199276014 -222.94624782108897
17370 279.9101910745439 -502.9716013714624 -223.0614102969185
17380 249.18593439514342 -470.6220813725443 -221.43614697740088
17390 245.80345894235086 -467.7431916804271 -221.93973273807626
17400 225.51431839267252 -448.66385492030906 -223.14953652763654
17410 251.9417898835202 -474.1121890647731 -222.1703991812529
17420 237.06784612650105 -459.6636798316161 -222.59583370511504
17430 260.25231308895314 -482.21785404249306 -221.96554095353991
17440 250.47517942241927 -473.3187156265218 -222.84353620410252
17450 253.31475191960004 -475.400567871009 -222.08581595140896
17460 279.2013589544976 -500.9115112781802 -221.71015232368262
17470 258.0121150813843 -480.7169122630762 -222.7047971816919
17480 259.0927300749926 -480.495618308094 -221.4028882331014
17490 264.78139424880544 -486.97297066049987 -222.19157641169443
17500 236.73897645771558 -459.1083861265272 -222.3694096688116
17510 243.15775071456838 -465.947803770883 -222.79005305631463
17520 236.84228489204895 -459.9593106812273 -223.11702578917834
17530 250.93506976684836 -475.27074214833016 -224.3356723814818
17540 242.2664183159961 -464.9432980530463 -222.6768797370502
17550 236.08027419958916 -459.49514282157935 -223.4148686219902
17560 258.76317286319176 -481.7918832693351 -223.02871040614332
17570 254.3408958515692 -477.32267451300066 -222.98177866143146
17580 257.8943529292031 -480.45177924785247 -222.5574263186494
17590 251.31944932458273 -475.57063508252844 -224.2511857579457
17600 246.26748478894922 -470.20942480584733 -223.94194001689812
17610 237.77185734868823 -460.3978239165211 -222.62596656783285
17620 250.0114274269055 -472.3418792320931 -222.3304518051876
17630 252.07571115986005 -475.2711366555656 -223.19542549570556
17640 233.34260229553283 -455.70660714638 -222.36400485084718
17650 227.97050776899246 -449.9627416035124 -221.99223383451996
17660 245.6355433876185 -467.8655617110517 -222.23001832343323
17670 243.9252001080319 -467.42576903475765 -223.50056892672575
17680 239.63979332191929 -463.03651641869635 -223.39672309677707
17690 232.67482660805885 -456.25897641984574 -223.5841498117869
17700 254.83034675014864 -478.67346121766633 -223.8431144675177
17710 235.01071527777668 -457.68856558930173 -222.67785031152505
17720 266.22425538599816 -488.31882868044966 -222.0945732944515
17730 256.1217359870615 -478.28582713121244 -222.16409114415092
17740 235.02391802064815 -458.4079646100613 -223.38404658941315
17750 251.03931410119085 -475.29740294595047 -224.2580888447596
17760 241.37451781757966 -465.23497713721196 -223.8604593196323
17770 226.0018983010872 -449.3398960401806 -223.33799773909337
17780 242.36937293861 -465.84586536439144 -223.47649242578143
17790 261.8704339924492 -485.0328096474071 -223.16237565495788
17800 239.62087236636592 -462.9059010695857 -223.28502870321978
17810 264.47276301136833 -487.42323909688434 -222.95047608551602
17820 244.3657108969252 -468.51930911313013 -224.15359821620493
17830 265.4818205356874 -489.6012516919702 -224.11943115628281
17840 230.55816882257707 -455.2978364118799 -224.73966758930285
17850 234.8493638781654 -458.7113958562674 -223.862031978102
17860 247.866295088561 -471.24847188521306 -223.38217679665206
17870 217.81720037104344 -441.5580525348005 -223.74085216375704
17880 250.07059619438405 -473.54946261431286 -223.4788664199288
17890 241.00557850732437 -463.8251828796134 -222.81960437228904
17900 259.7851577959963 -482.42573381712947 -222.64057602113314
17910 256.226556901857 -478.8425234202117 -222.6159665183547
17920 253.09581684082013 -476.05845929167 -222.96264245084984
17930 241.1018101093113 -464.63283690481137 -223.53102679550008
17940 231.76470400397395 -455.0995665947154 -223.33486259074144
17950 255.11015979963966 -477.7762927234079 -222.66613292376823
17960 254.404172331006 -477.64254334523923 -223.23837101423322
17970 256.0312890965532 -478.9206818766641 -222.88939278011088
17980 231.47368658972542 -453.7146917247355 -222.24100513501006
17990 259.49123076846666 -480.71346607928 -221.22223531081335
18000 253.30719282325472 -475.7595916936368 -222.4523988703821
18010 263.2888938996322 -485.7466283951225 -222.45773449549029
18020 223.96877737767804 -446.06611646062345 -222.0973390829454
18030 260.1167198886058 -482.02907517602324 -221.91235528741743
18040 248.5956997134189 -470.27496134167944 -221.67926162826055
18050 248.93108677054943 -471.04325278323313 -222.1121660126837
18060 247.40345141083418 -470.09996514655614 -222.69651373572196
18070 250.7768597969036 -473.29385773531106 -222.51699793840746
18080 243.45105854447587 -466.82844455264996 -223.37738600817408
18090 259.11051722181315 -482.31192717281874 -223.2014099510056
18100 256.96056497726465 -479.9442572894639 -222.98369231219925
18110 268.18480849502106 -491.529966936685 -223.34515844166395
18120 254.3917352381336 -478.40947933218763 -224.01774409405402
18130 249.39002520827782 -473.8305083088661 -224.4404831005883
18140 248.81900881810745 -473.0586031866073 -224.23959436849984
18150 264.31454510805486 -488.28641606749085 -223.971870959436
18160 267.86517271225534 -491.0187769460055 -223.15360423375017
18170 251.1828024170933 -474.40784769717146 -223.22504528007815
18180 249.27336760155785 -471.5263151535592 -222.25294755200136
18190 256.51554374670405 -479.23121115839797 -222.71566741169391
18200 239.02641791507048 -461.44455934605196 -222.41814143098148
18210 264.3394483083989 -486.67610894681184 -222.33666063841292
18220 244.47288127623133 -467.3988129052114 -222.92593162898007
18230 247.0039425745978 -471.19931576451575 -224.19537318991794
18240 261.889619027908 -485.3766201711038 -223.4870011431958
18250 261.4619880148678 -484.68716188831775 -223.22517387344993
18260 263.4231728158898 -485.6937520763813 -222.2705792604915
18270 247.52511341594118 -469.9078470900522 -222.38273367411102
18280 235.95127489592267 -458.56149169352085 -222.61021679759818
18290 255.23825806099092 -478.5965587767493 -223.3583007157584
18300 226.9380291855205 -450.7827014722264 -223.8446722867059
18310 249.2509290283929 -472.73223033163697 -223.48130130324407
18320 255.8252025163919 -478.76254171908374 -222.93733920269185
18330 249.55872907558464 -472.1017897063116 -222.54306063072696
18340 256.735123271617 -478.90282403483684 -222.16770076321984
18350 233.60852541254675 -455.4098665020085 -221.80134108946177
18360 255.63456570129523 -478.8977229097333 -223.2631572084381
18370 260.479034014482 -482.87633414116897 -222.39730012668696
18380 252.14421464367456 -474.159531130954 -222.01531648727945
18390 266.1927984316094 -488.1813759943176 -221.9885775627082
18400 255.99482781125658 -478.394912226262 -222.40008441500544
18410 243.94864362767063 -465.7825239920347 -221.8338803643641
18420 247.73607420944967 -469.2888408249953 -221.55276661554564
18430 258.2221428143507 -479.7259809154423 -221.50383810109156
18440 241.72059226781343 -464.3604305493579 -222.63983828154446
18450 255.58932087360552 -476.8680377583391 -221.27871688473357
18460 247.1860896021147 -470.41222748837 -223.2261378862553
18470 240.4472378212943 -463.48103751643055 -223.03379969513625
18480 251.67550511475537 -474.44577188226845 -222.77026676751308
18490 245.78332205136195 -468.9192369266327 -223.13591487527077
18500 246.68747354135078 -470.12463007287744 -223.43715653152665
18510 274.7198798534922 -499.09049668063693 -224.37061682714472
18520 253.54819765564747 -476.8209598086427 -223.27276215299526
18530 233.61039666780675 -456.7022231249147 -223.09182645710797
18540 235.99842570262453 -458.84296072390526 -222.84453502128073
18550 232.15132355163135 -455.46053929889126 -223.3092157472599
18560 250.29052450096088 -473.3747361503069 -223.084211649346
18570 228.43836439480867 -452.07392482153097 -223.6355604267223
18580 243.458680492414 -467.5327891711228 -224.07410867870877
18590 229.35890668462852 -451.1903800444695 -221.831473359841
18600 263.1058054314801 -485.712764341599 -222.60695891011886
18610 240.05117137242598 -461.67437766909734 -221.62320629667136
18620 251.93538457777979 -474.03941317132706 -222.10402859354727
18630 271.7723256736382 -493.4046468775664 -221.6323212039282
18640 264.00982535304775 -486.3529459672331 -222.34312061418535
18650 250.3960271096367 -474.14780595473445 -223.75177884509776
18660 277.4016106683657 -501.124129744215 -223.72251907584928
18670 256.7977509795933 -479.24392914768026 -222.446178168087
18680 267.2838818300092 -489.3396856233281 -222.0558037933189
18690 257.9811203892761 -479.91315944026917 -221.93203905099307
18700 253.0399032818438 -475.9870085748446 -222.9471052930008
18710 240.87263021090607 -463.96285658727413 -223.09022637636807
18720 255.23702380167794 -478.35297579650006 -223.11595199482213
18730 268.40745157215906 -490.41907204558174 -222.01162047342268
18740 249.49939724422092 -472.37286526255 -222.8734680183291
18750 271.25774283610406 -493.8282558125812 -222.57051297647712
18760 250.45392607266152 -472.60590064646925 -222.15197457380773
18770 240.00705946661031 -462.764383926298 -222.7573244596877
18780 235.32931334598942 -457.8740283171737 -222.5447149711843
18790 233.98019268203032 -456.36989562386526 -222.38970294183494
18800 252.86147329240052 -475.64756308394004 -222.78608979153952
18810 254.58588712114928 -477.7844999619239 -223.19861284077464
18820 245.32200222068371 -468.9802033013467 -223.658201080663
18830 253.16583630513708 -476.77132400683143 -223.60548770169436
18840 258.3244385444893 -482.26073956337035 -223.93630101888107
18850 249.76261749677965 -473.3347417497172 -223.57212425293753
18860 234.5389556370657 -457.2359050206794 -222.6969493836137
18870 251.48000402936813 -474.08966794605664 -222.6096639166885
18880 248.80484248516484 -471.17626849791606 -222.37142601275121
18890 253.0340593931878 -475.1104636238213 -222.07640423063353
18900 241.23205513675887 -464.7657447459985 -223.53368960923964
18910 249.74792497769684 -472.2650624915787 -222.51713751388186
18920 259.09653194254537 -482.18980725589665 -223.09327531335128
18930 248.04140419825242 -471.1330518378696 -223.09164763961715
18940 243.79455744573738 -466.14935132622276 -222.35479388048537
18950 257.10158469053175 -480.62714831455105 -223.5255636240193
18960 241.56268359495294 -464.7870485778516 -223.22436498289863
18970 246.21892429063607 -469.5551689012333 -223.33624461059722
18980 242.32191012230217 -466.35283995636206 -224.0309298340599
18990 245.79319751800415 -469.1571857033836 -223.36398818537947
19000 265.72216263886446 -488.12157849621553 -222.39941585735107
19010 265.68052191859533 -487.83703387672125 -222.15651195812592
19020 260.7698477404269 -483.8175991018598 -223.04775136143292
19030 233.0260088145122 -455.7489070699258 -222.72289825541358
19040 238.47319049086624 -461.46063284022347 -222.98744234935722
19050 234.66152259561252 -456.38061830748154 -221.71909571186902
19060 265.3967284878687 -488.282832962624 -222.8861044747553
19070 267.4756317945126 -490.88282679463833 -223.40719500012574
19080 243.2186984555014 -465.5664157135994 -222.347717258098
19090 226.3313472292283 -447.9567291301279 -221.62538190089958
19100 255.03664004745514 -476.54174089160136 -221.50510084414623
19110 250.18341342093993 -473.57288718996125 -223.38947376902132
19120 248.49158617756711 -471.67810493278745 -223.18651875522033
19130 218.34041760290734 -441.89668605433894 -223.5562684514316
19140 251.28199513876854 -474.6556237867775 -223.37362864800895
19150 236.91506272339288 -460.7325277521438 -223.81746502875095
19160 258.8607227974077 -482.6324235547857 -223.77170075737803
19170 246.77331609173976 -470.3302757192731 -223.55695962753336
19180 235.93539788035696 -459.6463473074857 -223.71094942712875
19190 256.028216371651 -480.4229880839081 -224.39477171225707
19200 269.346824796105 -492.8710256912938 -223.5242008951888
19210 255.34484236487103 -478.214496926448 -222.869654561577
19220 263.817508218936 -487.1240651901249 -223.3065569711889
19230 258.342879069349 -480.9334333368406 -222.5905542674916
19240 226.1305499834906 -449.0571689950668 -222.92661901157618
19250 252.13552377482628 -474.0053278634922 -221.86980408866592
19260 254.85892348930764 -475.3409286321482 -220.48200514284053
19270 240.52097181373952 -463.0306008748728 -222.50962906113327
19280 229.20858330076788 -452.2357696997312 -223.0271863989633
19290 233.42525188354665 -456.22565397933334 -222.8004020957867
19300 220.5236785944579 -443.68691247497696 -223.16323388051907
19310 255.60603650509032 -479.02655010803113 -223.42051360294082
19320 225.07816562044937 -448.70003138175997 -223.6218657613106
19330 222.62347640878045 -446.7232291651298 -224.09975275634935
19340 246.36376731575072 -470.46745337912375 -224.10368606337303
19350 238.41705662723203 -463.0429637219983 -224.6259070947663
19360 235.32721600393788 -459.0080797840463 -223.6808637801084
